budget,revenue,original_title,director,runtime,production_companies,release_year
6000000,44703995,The Wrestler,Darren Aronofsky,109,Wild Bunch,2008
6000000,44703995,The Wrestler,Darren Aronofsky,109,Protozoa Pictures,2008
6000000,44703995,The Wrestler,Darren Aronofsky,109,Top Rope,2008
80000000,212874442,Bedtime Stories,Adam Shankman,99,Walt Disney Pictures,2008
80000000,212874442,Bedtime Stories,Adam Shankman,99,Happy Madison Productions,2008
80000000,212874442,Bedtime Stories,Adam Shankman,99,Gunn Films,2008
20500000,10089373,Punisher: War Zone,Lexi Alexander,102,Lionsgate,2008
20500000,10089373,Punisher: War Zone,Lexi Alexander,102,MHF Zweite Academy Film,2008
20500000,10089373,Punisher: War Zone,Lexi Alexander,102,Marvel Knights,2008
20500000,10089373,Punisher: War Zone,Lexi Alexander,102,Valhalla Motion Pictures,2008
20500000,10089373,Punisher: War Zone,Lexi Alexander,102,SGF Entertainment,2008
35000000,85416905,Max Payne,John Moore,100,Dune Entertainment,2008
35000000,85416905,Max Payne,John Moore,100,Firm Films,2008
35000000,85416905,Max Payne,John Moore,100,Collision Entertainment,2008
35000000,85416905,Max Payne,John Moore,100,Abandon Entertainment,2008
35000000,85416905,Max Payne,John Moore,100,Foxtor Productions,2008
35000000,72436439,Mirrors,Alexandre Aja,110,Regency Enterprises,2008
35000000,72436439,Mirrors,Alexandre Aja,110,Castel Film Romania,2008
35000000,72436439,Mirrors,Alexandre Aja,110,ASAF,2008
35000000,72436439,Mirrors,Alexandre Aja,110,New Regency Pictures,2008
35000000,72436439,Mirrors,Alexandre Aja,110,Luna Pictures,2008
40000000,151161491,Vantage Point,Pete Travis,90,Columbia Pictures,2008
40000000,151161491,Vantage Point,Pete Travis,90,Original Film,2008
40000000,151161491,Vantage Point,Pete Travis,90,Kanzaman,2008
40000000,151161491,Vantage Point,Pete Travis,90,Relativity Media,2008
40000000,151161491,Vantage Point,Pete Travis,90,Art In Motion,2008
24000000,42105111,Zack and Miri Make a Porno,Kevin Smith,102,Blue Askew,2008
24000000,42105111,Zack and Miri Make a Porno,Kevin Smith,102,View Askew Productions,2008
80000000,230685453,Get Smart,Peter Segal,110,Village Roadshow Pictures,2008
80000000,230685453,Get Smart,Peter Segal,110,Atlas Entertainment,2008
80000000,230685453,Get Smart,Peter Segal,110,Mosaic Media Group,2008
80000000,230685453,Get Smart,Peter Segal,110,Mad Chance,2008
80000000,230685453,Get Smart,Peter Segal,110,Warner Bros.,2008
28000000,92380927,Role Models,David Wain,99,Universal Pictures,2008
28000000,92380927,Role Models,David Wain,99,Internationale Filmproduktion Stella-del-SÃ¼d,2008
28000000,92380927,Role Models,David Wain,99,Relativity Media,2008
28000000,92380927,Role Models,David Wain,99,New Regency Pictures,2008
28000000,92380927,Role Models,David Wain,99,WideAwake,2008
0,0,The Scorpion King: Rise of a Warrior,Russell Mulcahy,109,Universal Pictures,2008
0,0,The Scorpion King: Rise of a Warrior,Russell Mulcahy,109,ApolloMovie Beteiligungs,2008
0,0,The Scorpion King: Rise of a Warrior,Russell Mulcahy,109,Film Afrika Worldwide,2008
0,0,The Scorpion King: Rise of a Warrior,Russell Mulcahy,109,"Sommers Company, The",2008
0,0,Frost/Nixon,Ron Howard,122,Imagine Entertainment,2008
0,0,Frost/Nixon,Ron Howard,122,Universal Pictures,2008
0,0,Frost/Nixon,Ron Howard,122,Working Title Films,2008
32000000,0,The Reader,Stephen Daldry,124,Studio Babelsberg,2008
32000000,0,The Reader,Stephen Daldry,124,FilmfÃ¶rderanstalt (FFA),2008
32000000,0,The Reader,Stephen Daldry,124,The Weinstein Company,2008
32000000,0,The Reader,Stephen Daldry,124,Filmstiftung Nordrhein-Westfalen,2008
32000000,0,The Reader,Stephen Daldry,124,Mirage Enterprises,2008
70000000,72108608,Babylon A.D.,Mathieu Kassovitz,101,StudioCanal,2008
70000000,72108608,Babylon A.D.,Mathieu Kassovitz,101,M6 Films,2008
70000000,72108608,Babylon A.D.,Mathieu Kassovitz,101,Canal+,2008
70000000,72108608,Babylon A.D.,Mathieu Kassovitz,101,CinÃ©CinÃ©ma,2008
70000000,72108608,Babylon A.D.,Mathieu Kassovitz,101,Babylon,2008
0,0,Diario de una ninfÃ³mana,Christian Molina,95,Filmax,2008
0,0,Diario de una ninfÃ³mana,Christian Molina,95,Canonigo Films,2008
15000000,32002538,In Bruges,Martin McDonagh,107,Blueprint Pictures,2008
15000000,32002538,In Bruges,Martin McDonagh,107,Scion Films,2008
15000000,32002538,In Bruges,Martin McDonagh,107,Film4,2008
15000000,32002538,In Bruges,Martin McDonagh,107,Focus Features,2008
15000000,32002538,In Bruges,Martin McDonagh,107,Twins Financing,2008
55000000,113020255,Changeling,Clint Eastwood,141,Imagine Entertainment,2008
55000000,113020255,Changeling,Clint Eastwood,141,Malpaso Productions,2008
55000000,113020255,Changeling,Clint Eastwood,141,Relativity Media,2008
90000000,162839667,The Spiderwick Chronicles,Mark Waters,95,Paramount Pictures,2008
90000000,162839667,The Spiderwick Chronicles,Mark Waters,95,The Kennedy/Marshall Company,2008
0,22707064,The Accidental Husband,Griffin Dunne,90,Team Todd,2008
0,22707064,The Accidental Husband,Griffin Dunne,90,Blumhouse Productions,2008
0,22707064,The Accidental Husband,Griffin Dunne,90,Yari Film Group (YFG),2008
0,0,Wild Child,Nick Moore,98,Universal Pictures,2008
0,0,Wild Child,Nick Moore,98,Studio Canal,2008
0,0,Wild Child,Nick Moore,98,Relativity Media,2008
0,0,Wild Child,Nick Moore,98,Working Title Films,2008
2900000,0,Felon,Ric Roman Waugh,103,Pantry Films,2008
2900000,0,Felon,Ric Roman Waugh,103,Stage 6 Films,2008
2900000,0,Felon,Ric Roman Waugh,103,Tooley Productions,2008
20000000,65569869,Street Kings,David Ayer,109,Fox Searchlight Pictures,2008
20000000,65569869,Street Kings,David Ayer,109,Regency Enterprises,2008
20000000,65569869,Street Kings,David Ayer,109,Dune Entertainment III,2008
20000000,65569869,Street Kings,David Ayer,109,Emmett/Furla Films,2008
9000000,32973937,Nick and Norah's Infinite Playlist,Peter Sollett,89,Columbia Pictures,2008
9000000,32973937,Nick and Norah's Infinite Playlist,Peter Sollett,89,Mandate Pictures,2008
9000000,32973937,Nick and Norah's Infinite Playlist,Peter Sollett,89,Depth of Field,2008
9000000,32973937,Nick and Norah's Infinite Playlist,Peter Sollett,89,Screen Gems,2008
80000000,163733697,Four Christmases,Seth Gordon,88,New Line Cinema,2008
80000000,163733697,Four Christmases,Seth Gordon,88,Spyglass Entertainment,2008
80000000,163733697,Four Christmases,Seth Gordon,88,Type A Films,2008
80000000,163733697,Four Christmases,Seth Gordon,88,Ott Medien,2008
80000000,163733697,Four Christmases,Seth Gordon,88,Wild West Picture Show Productions,2008
5000000,0,Another Cinderella Story,Damon Santostefano,90,Warner Premiere,2008
5000000,0,Another Cinderella Story,Damon Santostefano,90,CS2 Films,2008
5000000,0,Another Cinderella Story,Damon Santostefano,90,Dylan Sellers Productions,2008
7000000,8900000,Stargate: The Ark of Truth,Robert C. Cooper,97,Metro-Goldwyn-Mayer (MGM),2008
7000000,8900000,Stargate: The Ark of Truth,Robert C. Cooper,97,Kawoosh! Productions DTV I,2008
25000000,70442940,The House Bunny,Fred Wolf,97,Columbia Pictures,2008
25000000,70442940,The House Bunny,Fred Wolf,97,Happy Madison Productions,2008
25000000,70442940,The House Bunny,Fred Wolf,97,Relativity Media,2008
25000000,70442940,The House Bunny,Fred Wolf,97,Alta Loma Entertainment,2008
10800000,113857533,Saw V,David Hackl,92,Lionsgate,2008
10800000,113857533,Saw V,David Hackl,92,Twisted Pictures,2008
62000000,41819064,The Love Guru,Marco Schnabel,87,Paramount Pictures,2008
62000000,41819064,The Love Guru,Marco Schnabel,87,Goldcrest Pictures,2008
62000000,41819064,The Love Guru,Marco Schnabel,87,Internationale Filmproduktion,2008
120000000,93945766,Speed Racer,Lana Wachowski|Lilly Wachowski,135,Village Roadshow Pictures,2008
120000000,93945766,Speed Racer,Lana Wachowski|Lilly Wachowski,135,Studio Babelsberg,2008
120000000,93945766,Speed Racer,Lana Wachowski|Lilly Wachowski,135,Anarchos Productions,2008
120000000,93945766,Speed Racer,Lana Wachowski|Lilly Wachowski,135,Silver Pictures,2008
120000000,93945766,Speed Racer,Lana Wachowski|Lilly Wachowski,135,Warner Bros.,2008
15000000,96408652,Vicky Cristina Barcelona,Woody Allen,96,The Weinstein Company,2008
15000000,96408652,Vicky Cristina Barcelona,Woody Allen,96,Gravier Productions,2008
15000000,96408652,Vicky Cristina Barcelona,Woody Allen,96,Antena 3 Films,2008
15000000,96408652,Vicky Cristina Barcelona,Woody Allen,96,TelevisiÃ³ de Catalunya (TV3),2008
15000000,96408652,Vicky Cristina Barcelona,Woody Allen,96,Antena 3 TelevisiÃ³n,2008
85000000,297138014,Horton Hears a Who!,Jimmy Hayward|Steve Martino,88,Twentieth Century Fox Film Corporation,2008
85000000,297138014,Horton Hears a Who!,Jimmy Hayward|Steve Martino,88,Blue Sky Studios,2008
85000000,297138014,Horton Hears a Who!,Jimmy Hayward|Steve Martino,88,Twentieth Century Fox Animation,2008
0,0,The Duchess,Saul Dibb,110,BIM Distribuzione,2008
0,0,The Duchess,Saul Dibb,110,BBC Films,2008
0,0,The Duchess,Saul Dibb,110,Paramount Vantage,2008
0,0,The Duchess,Saul Dibb,110,Qwerty Films,2008
0,0,The Duchess,Saul Dibb,110,PathÃ©,2008
55000000,127906624,The Forbidden Kingdom,Rob Minkoff,104,Casey Silver Productions,2008
55000000,127906624,The Forbidden Kingdom,Rob Minkoff,104,China Film Co-Production Corporation,2008
55000000,127906624,The Forbidden Kingdom,Rob Minkoff,104,Huayi Brothers,2008
55000000,127906624,The Forbidden Kingdom,Rob Minkoff,104,Relativity Media,2008
30000000,0,Che: Part One,Steven Soderbergh,134,Wild Bunch,2008
30000000,0,Che: Part One,Steven Soderbergh,134,Telecinco,2008
30000000,0,Che: Part One,Steven Soderbergh,134,Laura Bickford Productions,2008
30000000,0,Che: Part One,Steven Soderbergh,134,Morena Films,2008
30000000,0,Che: Part One,Steven Soderbergh,134,Ministerio de Cultura,2008
60000000,73174566,Righteous Kill,Jon Avnet,101,Grosvenor Park Media Ltd.,2008
60000000,73174566,Righteous Kill,Jon Avnet,101,InVenture Entertainment,2008
60000000,73174566,Righteous Kill,Jon Avnet,101,Millennium Films,2008
60000000,73174566,Righteous Kill,Jon Avnet,101,Emmett/Furla Films,2008
60000000,73174566,Righteous Kill,Jon Avnet,101,Nu-Image Films,2008
15000000,5926410,Transsiberian,Brad Anderson,111,Lietuvos Kinostudija,2008
15000000,5926410,Transsiberian,Brad Anderson,111,Scout Productions,2008
15000000,5926410,Transsiberian,Brad Anderson,111,Telecinco Cinema,2008
15000000,5926410,Transsiberian,Brad Anderson,111,Castelao Producciones,2008
15000000,5926410,Transsiberian,Brad Anderson,111,Canal+ EspaÃ±a,2008
22000000,23530831,Traitor,Jeffrey Nachmanoff,114,Hyde Park Films,2008
22000000,23530831,Traitor,Jeffrey Nachmanoff,114,Crescendo Productions,2008
22000000,23530831,Traitor,Jeffrey Nachmanoff,114,Mandeville Films,2008
22000000,23530831,Traitor,Jeffrey Nachmanoff,114,Overture Films,2008
90000000,201596308,You Don't Mess With the Zohan,Dennis Dugan,113,Columbia Pictures,2008
90000000,201596308,You Don't Mess With the Zohan,Dennis Dugan,113,Happy Madison Productions,2008
90000000,201596308,You Don't Mess With the Zohan,Dennis Dugan,113,Sony Pictures Releasing,2008
32000000,51155219,Defiance,Edward Zwick,137,Paramount Vantage,2008
32000000,51155219,Defiance,Edward Zwick,137,Grosvenor Park Productions,2008
32000000,51155219,Defiance,Edward Zwick,137,"Bedford Falls Company, The",2008
32000000,51155219,Defiance,Edward Zwick,137,Defiance Productions,2008
32000000,51155219,Defiance,Edward Zwick,137,Pistachio Pictures,2008
35000000,32483410,Untraceable,Gregory Hoblit,101,Lakeshore Entertainment,2008
35000000,32483410,Untraceable,Gregory Hoblit,101,Cohen/Pearl Productions,2008
35000000,32483410,Untraceable,Gregory Hoblit,101,Screen Gems,2008
0,0,The Good Witch,Craig Pryce,89,The Hallmark Channel,2008
0,0,The Good Witch,Craig Pryce,89,Whizbang Films Inc.,2008
0,0,LOL (Laughing Out Loud),Lisa Azuelos,103,M6 Films,2008
0,0,LOL (Laughing Out Loud),Lisa Azuelos,103,TF1 Films Production,2008
0,0,LOL (Laughing Out Loud),Lisa Azuelos,103,Canal+,2008
0,0,LOL (Laughing Out Loud),Lisa Azuelos,103,CinÃ©CinÃ©ma,2008
0,0,LOL (Laughing Out Loud),Lisa Azuelos,103,PathÃ©,2008
9000000,82391145,The Strangers,Bryan Bertino,90,Rogue Pictures,2008
9000000,82391145,The Strangers,Bryan Bertino,90,Vertigo Entertainment,2008
7000000,0,Stargate: Continuum,Martin Wood,98,Metro-Goldwyn-Mayer (MGM),2008
7000000,0,Stargate: Continuum,Martin Wood,98,Acme Shark,2008
7000000,0,Stargate: Continuum,Martin Wood,98,Kawoosh! Productions DTV II,2008
7000000,0,Stargate: Continuum,Martin Wood,98,MGM Global Holdings,2008
50000000,7033683,Outlander,Howard McCain,115,Ascendant Pictures,2008
50000000,7033683,Outlander,Howard McCain,115,Rising Star,2008
50000000,7033683,Outlander,Howard McCain,115,VIP Medienfonds 4,2008
50000000,7033683,Outlander,Howard McCain,115,Virtual Films,2008
50000000,7033683,Outlander,Howard McCain,115,Outlander Productions,2008
30000000,68369434,The X Files: I Want to Believe,Chris Carter,104,Twentieth Century Fox Film Corporation,2008
30000000,68369434,The X Files: I Want to Believe,Chris Carter,104,Ten Thirteen Productions,2008
30000000,68369434,The X Files: I Want to Believe,Chris Carter,104,Dune Entertainment III,2008
30000000,68369434,The X Files: I Want to Believe,Chris Carter,104,Crying Box Productions,2008
55000000,17869048,City of Ember,Gil Kenan,90,Playtone,2008
55000000,17869048,City of Ember,Gil Kenan,90,Walden Media,2008
40000000,84601681,Made of Honor,Paul Weiland,101,Columbia Pictures,2008
40000000,84601681,Made of Honor,Paul Weiland,101,Original Film,2008
35000000,0,The Other Boleyn Girl,Justin Chadwick,115,Columbia Pictures,2008
35000000,0,The Other Boleyn Girl,Justin Chadwick,115,Scott Rudin Productions,2008
35000000,0,The Other Boleyn Girl,Justin Chadwick,115,BBC Films,2008
35000000,0,The Other Boleyn Girl,Justin Chadwick,115,Ruby Films,2008
35000000,0,The Other Boleyn Girl,Justin Chadwick,115,Relativity Media,2008
0,558000,The Lazarus Project,John Glenn|Charles Crossin|Ronaldo Nacionales|Markian Saray,100,Be Good Productions,2008
0,558000,The Lazarus Project,John Glenn|Charles Crossin|Ronaldo Nacionales|Markian Saray,100,D.H. Blair Film Capital Fund,2008
0,558000,The Lazarus Project,John Glenn|Charles Crossin|Ronaldo Nacionales|Markian Saray,100,Double Edge Entertainment,2008
25000000,17741298,Deception,Marcel Langenegger,107,Rifkin-Eberts,2008
25000000,17741298,Deception,Marcel Langenegger,107,Dune Entertainment III,2008
25000000,17741298,Deception,Marcel Langenegger,107,Seed Productions,2008
18000000,25739015,RockNRolla,Guy Ritchie,114,StudioCanal,2008
18000000,25739015,RockNRolla,Guy Ritchie,114,Dark Castle Entertainment,2008
18000000,25739015,RockNRolla,Guy Ritchie,114,Toff Guy Films,2008
18000000,25739015,RockNRolla,Guy Ritchie,114,Warner Bros.,2008
12000000,56309766,The Eye,David Moreau|Xavier Palud,98,Paramount Vantage,2008
12000000,56309766,The Eye,David Moreau|Xavier Palud,98,VN Productions,2008
45000000,42487390,Bangkok Dangerous,Oxide Pang Chun|Danny Pang,99,Virtual Studios,2008
45000000,42487390,Bangkok Dangerous,Oxide Pang Chun|Danny Pang,99,Initial Entertainment Group,2008
45000000,42487390,Bangkok Dangerous,Oxide Pang Chun|Danny Pang,99,Saturn Films,2008
45000000,42487390,Bangkok Dangerous,Oxide Pang Chun|Danny Pang,99,International Production Company,2008
45000000,42487390,Bangkok Dangerous,Oxide Pang Chun|Danny Pang,99,Blue Star Pictures,2008
30000000,84646831,Meet the Spartans,Jason Friedberg|Aaron Seltzer,84,Regency Enterprises,2008
30000000,84646831,Meet the Spartans,Jason Friedberg|Aaron Seltzer,84,New Regency Pictures,2008
25000000,11207130,Stop-Loss,Kimberly Peirce,113,Paramount Pictures,2008
25000000,11207130,Stop-Loss,Kimberly Peirce,113,Scott Rudin Productions,2008
25000000,11207130,Stop-Loss,Kimberly Peirce,113,MTV Films,2008
25000000,11207130,Stop-Loss,Kimberly Peirce,113,Peirce Pictures,2008
40000000,0,Drillbit Taylor,Steven Brill,102,Paramount Pictures,2008
40000000,0,Drillbit Taylor,Steven Brill,102,Apatow Productions,2008
0,0,My Sassy Girl,Yann Samuell,92,Vertigo Entertainment,2008
0,0,My Sassy Girl,Yann Samuell,92,Maverick Films,2008
0,0,My Sassy Girl,Yann Samuell,92,CJ Entertainment,2008
0,0,My Sassy Girl,Yann Samuell,92,Gold Circle Films,2008
0,0,My Sassy Girl,Yann Samuell,92,Madacy Entertainment,2008
25000000,19844979,Blindness,Fernando Meirelles,121,Rhombus Media,2008
25000000,19844979,Blindness,Fernando Meirelles,121,O2 Filmes,2008
25000000,19844979,Blindness,Fernando Meirelles,121,TÃ©lÃ©film Canada,2008
25000000,19844979,Blindness,Fernando Meirelles,121,Bee Vine Pictures,2008
25000000,19844979,Blindness,Fernando Meirelles,121,Alliance Films,2008
60000000,39031337,The Spirit,Frank Miller,103,DC Comics,2008
60000000,39031337,The Spirit,Frank Miller,103,Lionsgate,2008
60000000,39031337,The Spirit,Frank Miller,103,Odd Lot Entertainment,2008
60000000,39031337,The Spirit,Frank Miller,103,Media Magik Entertainment,2008
60000000,39031337,The Spirit,Frank Miller,103,Dark Lot Entertainment,2008
0,204660,Sleepwalking,William Maher,101,Infinity Features Entertainment,2008
0,204660,Sleepwalking,William Maher,101,FilmEngine,2008
0,204660,Sleepwalking,William Maher,101,Denver and Delilah Productions,2008
0,204660,Sleepwalking,William Maher,101,Icon Entertainment International,2008
11500000,186702,Nothing But the Truth,Rod Lurie,108,Battleplan Productions,2008
11500000,186702,Nothing But the Truth,Rod Lurie,108,Yari Film Group,2008
0,3983997,Eden Lake,James Watkins,91,Aramid Entertainment Fund,2008
0,3983997,Eden Lake,James Watkins,91,Rollercoaster Films,2008
20000000,20211394,Appaloosa,Ed Harris,115,New Line Cinema,2008
20000000,20211394,Appaloosa,Ed Harris,115,Groundswell Productions,2008
20000000,20211394,Appaloosa,Ed Harris,115,Axon Films,2008
60000000,163403799,The Happening,M. Night Shyamalan,91,Spyglass Entertainment,2008
60000000,163403799,The Happening,M. Night Shyamalan,91,Twentieth Century Fox Film Corporation,2008
60000000,163403799,The Happening,M. Night Shyamalan,91,Dune Entertainment,2008
60000000,163403799,The Happening,M. Night Shyamalan,91,UTV Motion Pictures,2008
60000000,163403799,The Happening,M. Night Shyamalan,91,Blinding Edge Pictures,2008
30000000,22211426,Doomsday,Neil Marshall,105,Rogue Pictures,2008
30000000,22211426,Doomsday,Neil Marshall,105,Intrepid Pictures,2008
30000000,22211426,Doomsday,Neil Marshall,105,Scion Films,2008
30000000,22211426,Doomsday,Neil Marshall,105,Moonlighting Films,2008
30000000,22211426,Doomsday,Neil Marshall,105,Internationale Filmproduktion Blackbird Dritte,2008
12000000,7070330,The Secret of Moonacre,GÃ¡bor CsupÃ³,103,South Pacific Pictures,2008
12000000,7070330,The Secret of Moonacre,GÃ¡bor CsupÃ³,103,Metropolitan Filmexport,2008
12000000,7070330,The Secret of Moonacre,GÃ¡bor CsupÃ³,103,Spice Factory,2008
12000000,7070330,The Secret of Moonacre,GÃ¡bor CsupÃ³,103,UK Film Council,2008
12000000,7070330,The Secret of Moonacre,GÃ¡bor CsupÃ³,103,The Australian Film Commission,2008
