budget,revenue,original_title,director,runtime,genres,release_year
200000000,435000000,Terminator 3: Rise of the Machines,Jonathan Mostow,109,Thriller,2003
200000000,435000000,Terminator 3: Rise of the Machines,Jonathan Mostow,109,Science Fiction,2003
15000000,15121165,The Dreamers,Bernardo Bertolucci,115,Drama,2003
15000000,15121165,The Dreamers,Bernardo Bertolucci,115,Romance,2003
70000000,122919055,Big Fish,Tim Burton,125,Adventure,2003
70000000,122919055,Big Fish,Tim Burton,125,Fantasy,2003
70000000,122919055,Big Fish,Tim Burton,125,Drama,2003
78000000,179179718,Daredevil,Mark Steven Johnson,103,Fantasy,2003
78000000,179179718,Daredevil,Mark Steven Johnson,103,Action,2003
78000000,179179718,Daredevil,Mark Steven Johnson,103,Crime,2003
78000000,179179718,Daredevil,Mark Steven Johnson,103,Science Fiction,2003
78000000,179179718,Daredevil,Mark Steven Johnson,103,Thriller,2003
55000000,231449203,American Wedding,Jesse Dylan,103,Comedy,2003
55000000,231449203,American Wedding,Jesse Dylan,103,Romance,2003
78000000,179265204,The League of Extraordinary Gentlemen,Stephen Norrington,110,Fantasy,2003
78000000,179265204,The League of Extraordinary Gentlemen,Stephen Norrington,110,Action,2003
78000000,179265204,The League of Extraordinary Gentlemen,Stephen Norrington,110,Thriller,2003
78000000,179265204,The League of Extraordinary Gentlemen,Stephen Norrington,110,Science Fiction,2003
60000000,176070171,The Italian Job,F. Gary Gray,111,Thriller,2003
60000000,176070171,The Italian Job,F. Gary Gray,111,Action,2003
60000000,176070171,The Italian Job,F. Gary Gray,111,Crime,2003
20000000,135680000,The Jungle Book 2,Steve Trenbirth,72,Family,2003
20000000,135680000,The Jungle Book 2,Steve Trenbirth,72,Animation,2003
20000000,135680000,The Jungle Book 2,Steve Trenbirth,72,Adventure,2003
23000000,76488889,Bad Santa,Terry Zwigoff,91,Drama,2003
23000000,76488889,Bad Santa,Terry Zwigoff,91,Comedy,2003
23000000,76488889,Bad Santa,Terry Zwigoff,91,Crime,2003
40000000,160583018,Johnny English,Peter Howitt,88,Adventure,2003
40000000,160583018,Johnny English,Peter Howitt,88,Action,2003
40000000,160583018,Johnny English,Peter Howitt,88,Comedy,2003
100000000,250,Brother Bear,Aaron Blaise|Robert Walker,85,Animation,2003
100000000,250,Brother Bear,Aaron Blaise|Robert Walker,85,Adventure,2003
100000000,250,Brother Bear,Aaron Blaise|Robert Walker,85,Family,2003
100000000,250,Brother Bear,Aaron Blaise|Robert Walker,85,Fantasy,2003
100000000,121975011,Peter Pan,P.J. Hogan,113,Adventure,2003
100000000,121975011,Peter Pan,P.J. Hogan,113,Fantasy,2003
100000000,121975011,Peter Pan,P.J. Hogan,113,Family,2003
36000000,44350926,A Man Apart,F. Gary Gray,109,Action,2003
36000000,44350926,A Man Apart,F. Gary Gray,109,Drama,2003
35000000,131282949,The School of Rock,Richard Linklater,108,Comedy,2003
35000000,131282949,The School of Rock,Richard Linklater,108,Music,2003
140000000,456758981,The Last Samurai,Edward Zwick,154,Drama,2003
140000000,456758981,The Last Samurai,Edward Zwick,154,Action,2003
140000000,456758981,The Last Samurai,Edward Zwick,154,War,2003
140000000,456758981,The Last Samurai,Edward Zwick,154,History,2003
130000000,273339556,Bad Boys II,Michael Bay,147,Adventure,2003
130000000,273339556,Bad Boys II,Michael Bay,147,Action,2003
130000000,273339556,Bad Boys II,Michael Bay,147,Comedy,2003
130000000,273339556,Bad Boys II,Michael Bay,147,Thriller,2003
130000000,273339556,Bad Boys II,Michael Bay,147,Crime,2003
95000000,156505388,Lara Croft Tomb Raider: The Cradle of Life,Jan de Bont,117,Action,2003
95000000,156505388,Lara Croft Tomb Raider: The Cradle of Life,Jan de Bont,117,Adventure,2003
95000000,156505388,Lara Croft Tomb Raider: The Cradle of Life,Jan de Bont,117,Fantasy,2003
95000000,156505388,Lara Croft Tomb Raider: The Cradle of Life,Jan de Bont,117,Thriller,2003
12600000,28650575,Wrong Turn,Rob Schmidt,84,Horror,2003
12600000,28650575,Wrong Turn,Rob Schmidt,84,Thriller,2003
30000000,90259536,Identity,James Mangold,90,Mystery,2003
30000000,90259536,Identity,James Mangold,90,Thriller,2003
65000000,0,Mona Lisa Smile,Mike Newell,117,Drama,2003
65000000,0,Mona Lisa Smile,Mike Newell,117,Romance,2003
25000000,156822020,Mystic River,Clint Eastwood,138,Thriller,2003
25000000,156822020,Mystic River,Clint Eastwood,138,Crime,2003
25000000,156822020,Mystic River,Clint Eastwood,138,Drama,2003
25000000,156822020,Mystic River,Clint Eastwood,138,Mystery,2003
5000000,0,The Animatrix,Peter Chung|Yoshiaki Kawajiri|Takeshi Koike|Mahiro Maeda|KÃ´ji Morimoto|Shinichiro Watanabe|Andrew R. Jones,102,Animation,2003
5000000,0,The Animatrix,Peter Chung|Yoshiaki Kawajiri|Takeshi Koike|Mahiro Maeda|KÃ´ji Morimoto|Shinichiro Watanabe|Andrew R. Jones,102,Science Fiction,2003
60000000,74208267,The Core,Jon Amiel,136,Action,2003
60000000,74208267,The Core,Jon Amiel,136,Thriller,2003
60000000,74208267,The Core,Jon Amiel,136,Adventure,2003
60000000,74208267,The Core,Jon Amiel,136,Science Fiction,2003
137000000,245360480,Hulk,Ang Lee,138,Action,2003
137000000,245360480,Hulk,Ang Lee,138,Science Fiction,2003
0,0,101 Dalmatians II: Patch's London Adventure,Jim Kammerud|Brian Smith,70,Animation,2003
0,0,101 Dalmatians II: Patch's London Adventure,Jim Kammerud|Brian Smith,70,Family,2003
50000000,177371441,How to Lose a Guy in 10 Days,Donald Petrie,116,Comedy,2003
50000000,177371441,How to Lose a Guy in 10 Days,Donald Petrie,116,Romance,2003
50000000,88323487,Shanghai Knights,David Dobkin,115,Action,2003
50000000,88323487,Shanghai Knights,David Dobkin,115,Adventure,2003
50000000,88323487,Shanghai Knights,David Dobkin,115,Comedy,2003
50000000,88323487,Shanghai Knights,David Dobkin,115,Western,2003
80000000,116643346,S.W.A.T.,Clark Johnson,117,Action,2003
80000000,116643346,S.W.A.T.,Clark Johnson,117,Thriller,2003
80000000,116643346,S.W.A.T.,Clark Johnson,117,Crime,2003
70000000,85632458,Tears of the Sun,Antoine Fuqua,121,Action,2003
70000000,85632458,Tears of the Sun,Antoine Fuqua,121,Drama,2003
70000000,85632458,Tears of the Sun,Antoine Fuqua,121,War,2003
0,0,Atlantis: Milo's Return,Toby Shelton|Victor Cook|Tad Stones,70,Fantasy,2003
0,0,Atlantis: Milo's Return,Toby Shelton|Victor Cook|Tad Stones,70,Animation,2003
0,0,Atlantis: Milo's Return,Toby Shelton|Victor Cook|Tad Stones,70,Science Fiction,2003
0,0,Atlantis: Milo's Return,Toby Shelton|Victor Cook|Tad Stones,70,Family,2003
0,0,Atlantis: Milo's Return,Toby Shelton|Victor Cook|Tad Stones,70,Action,2003
0,0,The Cat in the Hat,Bo Welch,82,Comedy,2003
0,0,The Cat in the Hat,Bo Welch,82,Fantasy,2003
0,0,The Cat in the Hat,Bo Welch,82,Family,2003
26000000,110230332,Freaky Friday,Mark Waters,97,Comedy,2003
26000000,110230332,Freaky Friday,Mark Waters,97,Family,2003
26000000,110230332,Freaky Friday,Mark Waters,97,Fantasy,2003
60000000,26288320,Sinbad: Legend of the Seven Seas,Tim Johnson|Patrick Gilmore,86,Family,2003
60000000,26288320,Sinbad: Legend of the Seven Seas,Tim Johnson|Patrick Gilmore,86,Animation,2003
60000000,26288320,Sinbad: Legend of the Seven Seas,Tim Johnson|Patrick Gilmore,86,Adventure,2003
80000000,19480739,Timeline,Richard Donner,116,Action,2003
80000000,19480739,Timeline,Richard Donner,116,Adventure,2003
80000000,19480739,Timeline,Richard Donner,116,Science Fiction,2003
60000000,96269812,Paycheck,John Woo,119,Action,2003
60000000,96269812,Paycheck,John Woo,119,Adventure,2003
60000000,96269812,Paycheck,John Woo,119,Mystery,2003
60000000,96269812,Paycheck,John Woo,119,Science Fiction,2003
60000000,96269812,Paycheck,John Woo,119,Thriller,2003
120000000,259175788,Charlie's Angels: Full Throttle,McG,106,Action,2003
120000000,259175788,Charlie's Angels: Full Throttle,McG,106,Adventure,2003
120000000,259175788,Charlie's Angels: Full Throttle,McG,106,Comedy,2003
120000000,259175788,Charlie's Angels: Full Throttle,McG,106,Crime,2003
80000000,266728738,Something's Gotta Give,Nancy Meyers,128,Drama,2003
80000000,266728738,Something's Gotta Give,Nancy Meyers,128,Comedy,2003
80000000,266728738,Something's Gotta Give,Nancy Meyers,128,Romance,2003
90000000,182290266,The Haunted Mansion,Rob Minkoff,99,Thriller,2003
90000000,182290266,The Haunted Mansion,Rob Minkoff,99,Fantasy,2003
90000000,182290266,The Haunted Mansion,Rob Minkoff,99,Comedy,2003
90000000,182290266,The Haunted Mansion,Rob Minkoff,99,Family,2003
90000000,182290266,The Haunted Mansion,Rob Minkoff,99,Mystery,2003
40000000,19322135,Duplex,Danny DeVito,89,Action,2003
40000000,19322135,Duplex,Danny DeVito,89,Comedy,2003
40000000,19322135,Duplex,Danny DeVito,89,Thriller,2003
40000000,141591324,Gothika,Mathieu Kassovitz,98,Horror,2003
40000000,141591324,Gothika,Mathieu Kassovitz,98,Thriller,2003
20000000,60427839,21 Grams,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,124,Drama,2003
20000000,60427839,21 Grams,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,124,Crime,2003
20000000,60427839,21 Grams,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,124,Thriller,2003
26000000,90426405,Final Destination 2,David R. Ellis,90,Horror,2003
26000000,90426405,Final Destination 2,David R. Ellis,90,Mystery,2003
0,0,George of the Jungle 2,David Grossman,87,Adventure,2003
0,0,George of the Jungle 2,David Grossman,87,Comedy,2003
0,0,George of the Jungle 2,David Grossman,87,Family,2003
0,101191884,The Recruit,Roger Donaldson,115,Action,2003
0,101191884,The Recruit,Roger Donaldson,115,Thriller,2003
0,101191884,The Recruit,Roger Donaldson,115,Crime,2003
0,101191884,The Recruit,Roger Donaldson,115,Drama,2003
40000000,190212113,Cheaper by the Dozen,Shawn Levy,98,Comedy,2003
40000000,190212113,Cheaper by the Dozen,Shawn Levy,98,Drama,2003
40000000,190212113,Cheaper by the Dozen,Shawn Levy,98,Family,2003
6000000,0,11:14,Greg Marcks,86,Crime,2003
6000000,0,11:14,Greg Marcks,86,Drama,2003
6000000,0,11:14,Greg Marcks,86,Thriller,2003
20000000,0,Holes,Andrew Davis,117,Adventure,2003
20000000,0,Holes,Andrew Davis,117,Family,2003
20000000,0,Holes,Andrew Davis,117,Drama,2003
20000000,0,Holes,Andrew Davis,117,Comedy,2003
41000000,0,The Medallion,Gordon Chan,88,Thriller,2003
41000000,0,The Medallion,Gordon Chan,88,Fantasy,2003
41000000,0,The Medallion,Gordon Chan,88,Action,2003
41000000,0,The Medallion,Gordon Chan,88,Comedy,2003
25000000,56489558,Cradle 2 the Grave,Andrzej Bartkowiak,101,Action,2003
25000000,56489558,Cradle 2 the Grave,Andrzej Bartkowiak,101,Crime,2003
25000000,56489558,Cradle 2 the Grave,Andrzej Bartkowiak,101,Drama,2003
0,0,Boundin',Bud Luckey|Roger Gould,5,Animation,2003
0,0,Boundin',Bud Luckey|Roger Gould,5,Family,2003
80000000,68514844,Looney Tunes: Back in Action,Joe Dante,90,Animation,2003
80000000,68514844,Looney Tunes: Back in Action,Joe Dante,90,Comedy,2003
80000000,68514844,Looney Tunes: Back in Action,Joe Dante,90,Family,2003
50000000,42792561,Basic,John McTiernan,98,Action,2003
50000000,42792561,Basic,John McTiernan,98,Drama,2003
50000000,42792561,Basic,John McTiernan,98,Mystery,2003
50000000,42792561,Basic,John McTiernan,98,Thriller,2003
50000000,42792561,Basic,John McTiernan,98,Crime,2003
85000000,80916492,The Rundown,Peter Berg,104,Adventure,2003
85000000,80916492,The Rundown,Peter Berg,104,Action,2003
85000000,80916492,The Rundown,Peter Berg,104,Comedy,2003
85000000,80916492,The Rundown,Peter Berg,104,Thriller,2003
0,0,Barbie of Swan Lake,Owen Hurley,81,Animation,2003
0,0,Barbie of Swan Lake,Owen Hurley,81,Family,2003
76000000,236350661,2 Fast 2 Furious,John Singleton,107,Action,2003
76000000,236350661,2 Fast 2 Furious,John Singleton,107,Crime,2003
76000000,236350661,2 Fast 2 Furious,John Singleton,107,Thriller,2003
0,15614000,View from the Top,Bruno Barreto,87,Comedy,2003
0,15614000,View from the Top,Bruno Barreto,87,Romance,2003
0,0,Batman: Mystery of the Batwoman,Curt Geda|Tim Maltby,74,Adventure,2003
0,0,Batman: Mystery of the Batwoman,Curt Geda|Tim Maltby,74,Fantasy,2003
0,0,Batman: Mystery of the Batwoman,Curt Geda|Tim Maltby,74,Animation,2003
0,0,Batman: Mystery of the Batwoman,Curt Geda|Tim Maltby,74,Action,2003
0,0,Batman: Mystery of the Batwoman,Curt Geda|Tim Maltby,74,Science Fiction,2003
0,0,Confidence,James Foley,97,Action,2003
0,0,Confidence,James Foley,97,Comedy,2003
0,0,Confidence,James Foley,97,Thriller,2003
0,0,Confidence,James Foley,97,Crime,2003
0,0,What a Girl Wants,Dennie Gordon,105,Comedy,2003
0,0,What a Girl Wants,Dennie Gordon,105,Drama,2003
0,0,What a Girl Wants,Dennie Gordon,105,Family,2003
0,0,What a Girl Wants,Dennie Gordon,105,Romance,2003
0,0,Under the Tuscan Sun,Audrey Wells,113,Comedy,2003
0,0,Under the Tuscan Sun,Audrey Wells,113,Romance,2003
0,0,Under the Tuscan Sun,Audrey Wells,113,Drama,2003
27440000,0,Tais-toi !,Francis Veber,85,Comedy,2003
27440000,0,Tais-toi !,Francis Veber,85,Crime,2003
60000000,164433867,Daddy Day Care,Steve Carr,92,Comedy,2003
60000000,164433867,Daddy Day Care,Steve Carr,92,Family,2003
0,65565672,Matchstick Men,Ridley Scott,116,Comedy,2003
0,65565672,Matchstick Men,Ridley Scott,116,Drama,2003
0,65565672,Matchstick Men,Ridley Scott,116,Crime,2003
0,65565672,Matchstick Men,Ridley Scott,116,Thriller,2003
87000000,148336445,Seabiscuit,Gary Ross,141,Drama,2003
87000000,148336445,Seabiscuit,Gary Ross,141,History,2003
50000000,55495563,Out of Time,Carl Franklin,105,Thriller,2003
50000000,55495563,Out of Time,Carl Franklin,105,Crime,2003
50000000,55495563,Out of Time,Carl Franklin,105,Drama,2003
17000000,63102666,Jeepers Creepers 2,Victor Salva,104,Horror,2003
17000000,63102666,Jeepers Creepers 2,Victor Salva,104,Thriller,2003
17000000,55534455,The Lizzie McGuire Movie,Jim Fall,94,Comedy,2003
17000000,55534455,The Lizzie McGuire Movie,Jim Fall,94,Adventure,2003
17000000,55534455,The Lizzie McGuire Movie,Jim Fall,94,Family,2003
68000000,75715436,Dreamcatcher,Lawrence Kasdan,136,Drama,2003
68000000,75715436,Dreamcatcher,Lawrence Kasdan,136,Horror,2003
68000000,75715436,Dreamcatcher,Lawrence Kasdan,136,Science Fiction,2003
68000000,75715436,Dreamcatcher,Lawrence Kasdan,136,Thriller,2003
0,0,Bionicle: Mask of Light,David Molina|Terry Shakespeare,70,Action,2003
0,0,Bionicle: Mask of Light,David Molina|Terry Shakespeare,70,Adventure,2003
0,0,Bionicle: Mask of Light,David Molina|Terry Shakespeare,70,Animation,2003
0,0,Bionicle: Mask of Light,David Molina|Terry Shakespeare,70,Family,2003
0,0,Bionicle: Mask of Light,David Molina|Terry Shakespeare,70,Science Fiction,2003
0,6585516,Ned Kelly,Gregor Jordan,110,Action,2003
0,6585516,Ned Kelly,Gregor Jordan,110,Adventure,2003
0,6585516,Ned Kelly,Gregor Jordan,110,Drama,2003
0,6585516,Ned Kelly,Gregor Jordan,110,History,2003
52000000,0,Bulletproof Monk,Paul Hunter,104,Action,2003
52000000,0,Bulletproof Monk,Paul Hunter,104,Comedy,2003
52000000,0,Bulletproof Monk,Paul Hunter,104,Fantasy,2003
38000000,197011982,Spy Kids 3-D: Game Over,Robert Rodriguez,84,Action,2003
38000000,197011982,Spy Kids 3-D: Game Over,Robert Rodriguez,84,Adventure,2003
38000000,197011982,Spy Kids 3-D: Game Over,Robert Rodriguez,84,Comedy,2003
38000000,197011982,Spy Kids 3-D: Game Over,Robert Rodriguez,84,Family,2003
38000000,197011982,Spy Kids 3-D: Game Over,Robert Rodriguez,84,Science Fiction,2003
35000000,20298207,Down with Love,Peyton Reed,101,Action,2003
35000000,20298207,Down with Love,Peyton Reed,101,Comedy,2003
35000000,20298207,Down with Love,Peyton Reed,101,Romance,2003
35000000,20298207,Down with Love,Peyton Reed,101,Thriller,2003
35000000,11560806,The Order,Brian Helgeland,102,Drama,2003
35000000,11560806,The Order,Brian Helgeland,102,Fantasy,2003
35000000,11560806,The Order,Brian Helgeland,102,Horror,2003
35000000,11560806,The Order,Brian Helgeland,102,Mystery,2003
35000000,11560806,The Order,Brian Helgeland,102,Romance,2003
60000000,119940815,Intolerable Cruelty,Joel Coen,100,Crime,2003
60000000,119940815,Intolerable Cruelty,Joel Coen,100,Comedy,2003
60000000,119940815,Intolerable Cruelty,Joel Coen,100,Romance,2003
55000000,34234008,The Hunted,William Friedkin,94,Drama,2003
55000000,34234008,The Hunted,William Friedkin,94,Action,2003
55000000,34234008,The Hunted,William Friedkin,94,Thriller,2003
55000000,34234008,The Hunted,William Friedkin,94,Crime,2003
0,0,Stitch! The Movie,Tony Craig|Roberts Gannaway,60,Animation,2003
0,0,Stitch! The Movie,Tony Craig|Roberts Gannaway,60,Comedy,2003
0,0,Stitch! The Movie,Tony Craig|Roberts Gannaway,60,Family,2003
0,12991996,Le Divorce,James Ivory,117,Comedy,2003
0,12991996,Le Divorce,James Ivory,117,Drama,2003
0,12991996,Le Divorce,James Ivory,117,Romance,2003
60000000,80154140,Runaway Jury,Gary Fleder,127,Drama,2003
60000000,80154140,Runaway Jury,Gary Fleder,127,Thriller,2003
7500000,0,Code 46,Michael Winterbottom,92,Drama,2003
7500000,0,Code 46,Michael Winterbottom,92,Romance,2003
7500000,0,Code 46,Michael Winterbottom,92,Science Fiction,2003
7500000,0,Code 46,Michael Winterbottom,92,Thriller,2003
0,0,The Singing Detective,Keith Gordon,109,Comedy,2003
0,0,The Singing Detective,Keith Gordon,109,Music,2003
0,0,The Singing Detective,Keith Gordon,109,Mystery,2003
0,0,The Singing Detective,Keith Gordon,109,Crime,2003
0,0,Kangaroo Jack,David McNally,89,Comedy,2003
0,0,Kangaroo Jack,David McNally,89,Adventure,2003
0,0,Kangaroo Jack,David McNally,89,Crime,2003
8000000,60378584,Monster,Patty Jenkins,110,Crime,2003
8000000,60378584,Monster,Patty Jenkins,110,Drama,2003
12000000,23,In the Cut,Jane Campion,119,Thriller,2003
12000000,23,In the Cut,Jane Campion,119,Mystery,2003
0,0,The Gathering,Brian Gilbert,92,Horror,2003
0,0,The Gathering,Brian Gilbert,92,Thriller,2003
30000000,0,The Human Stain,Robert Benton,106,Drama,2003
30000000,0,The Human Stain,Robert Benton,106,Thriller,2003
30000000,0,The Human Stain,Robert Benton,106,Romance,2003
56000000,12923936,Gods and Generals,Ronald F. Maxwell,214,Drama,2003
56000000,12923936,Gods and Generals,Ronald F. Maxwell,214,History,2003
56000000,12923936,Gods and Generals,Ronald F. Maxwell,214,War,2003
0,0,The Sleeping Dictionary,Guy Jenkin,109,Drama,2003
0,0,The Sleeping Dictionary,Guy Jenkin,109,Romance,2003
6000000,2,Shattered Glass,Billy Ray,94,Drama,2003
6000000,2,Shattered Glass,Billy Ray,94,History,2003
0,31466789,Girl with a Pearl Earring,Peter Webber,101,Drama,2003
0,31466789,Girl with a Pearl Earring,Peter Webber,101,Romance,2003
0,50097949,National Security,Dennis Dugan,88,Action,2003
0,50097949,National Security,Dennis Dugan,88,Comedy,2003
0,50097949,National Security,Dennis Dugan,88,Crime,2003
0,50097949,National Security,Dennis Dugan,88,Thriller,2003
0,0,Scorched,Gavin Grazer,95,Comedy,2003
0,0,Scorched,Gavin Grazer,95,Crime,2003
0,343816,The United States of Leland,Matthew Ryan Hoge,108,Crime,2003
0,343816,The United States of Leland,Matthew Ryan Hoge,108,Drama,2003
0,0,Malibu's Most Wanted,John Whitesell,86,Comedy,2003
0,0,Malibu's Most Wanted,John Whitesell,86,Crime,2003
5000000,742898,Party Monster,Fenton Bailey|Randy Barbato,98,Comedy,2003
5000000,742898,Party Monster,Fenton Bailey|Randy Barbato,98,Drama,2003
5000000,742898,Party Monster,Fenton Bailey|Randy Barbato,98,Crime,2003
35000000,0,Beyond Borders,Martin Campbell,127,Drama,2003
35000000,0,Beyond Borders,Martin Campbell,127,Romance,2003
35000000,0,Beyond Borders,Martin Campbell,127,Adventure,2003
35000000,0,Beyond Borders,Martin Campbell,127,War,2003
50000000,38955598,The Life of David Gale,Alan Parker,130,Drama,2003
50000000,38955598,The Life of David Gale,Alan Parker,130,Thriller,2003
50000000,38955598,The Life of David Gale,Alan Parker,130,Crime,2003
0,0,Anything Else,Woody Allen,108,Comedy,2003
0,0,Anything Else,Woody Allen,108,Romance,2003
3000000,10012022,Elephant,Gus Van Sant,81,Drama,2003
3000000,10012022,Elephant,Gus Van Sant,81,Crime,2003
0,7897645,Coffee and Cigarettes,Jim Jarmusch,96,Comedy,2003
0,7897645,Coffee and Cigarettes,Jim Jarmusch,96,Drama,2003
7000000,13818181,House of the Dead,Uwe Boll,90,Horror,2003
7000000,13818181,House of the Dead,Uwe Boll,90,Action,2003
7000000,13818181,House of the Dead,Uwe Boll,90,Thriller,2003
8000000,41400000,Whale Rider,Niki Caro,101,Drama,2003
8000000,41400000,Whale Rider,Niki Caro,101,Family,2003
0,0,In America,Jim Sheridan,105,Drama,2003
0,0,In America,Jim Sheridan,105,Romance,2003
0,0,The Reckoning,Paul McGuigan,112,Crime,2003
0,0,The Reckoning,Paul McGuigan,112,Drama,2003
0,0,The Reckoning,Paul McGuigan,112,Mystery,2003
20000000,17432163,A Guy Thing,Chris Koch,101,Comedy,2003
20000000,17432163,A Guy Thing,Chris Koch,101,Romance,2003
14000000,0,Belly of the Beast,Ching Siu-Tung,91,Action,2003
14000000,0,Belly of the Beast,Ching Siu-Tung,91,Thriller,2003
6400000,2500000,Young Adam,David Mackenzie,93,Drama,2003
6400000,2500000,Young Adam,David Mackenzie,93,Thriller,2003
6400000,2500000,Young Adam,David Mackenzie,93,Crime,2003
6400000,2500000,Young Adam,David Mackenzie,93,Romance,2003
0,21384035,Cold Creek Manor,Mike Figgis,118,Drama,2003
0,21384035,Cold Creek Manor,Mike Figgis,118,Thriller,2003
300000,0,Pieces of April,Peter Hedges,81,Comedy,2003
300000,0,Pieces of April,Peter Hedges,81,Drama,2003
75000000,51142659,Hollywood Homicide,Ron Shelton,116,Action,2003
75000000,51142659,Hollywood Homicide,Ron Shelton,116,Adventure,2003
75000000,51142659,Hollywood Homicide,Ron Shelton,116,Comedy,2003
75000000,51142659,Hollywood Homicide,Ron Shelton,116,Thriller,2003
7800000,22441323,Swimming Pool,FranÃ§ois Ozon,102,Thriller,2003
7800000,22441323,Swimming Pool,FranÃ§ois Ozon,102,Crime,2003
7500000,0,Cypher,Vincenzo Natali,95,Thriller,2003
